listener_artist,chart_appearances,match_type,match_score,mbid,artist_mb,matched_name,Simplified_Genres
Capleton,24,exact_text,1.0,93dda03d-c1d3-42c2-80b0-fa71bc20262b,Capleton,Capleton,Country
Kenny Lattimore,24,exact_text,1.0,34e6869f-c666-4999-b645-113f74a6e5d9,Kenny Lattimore,Kenny Lattimore,"Jazz, R&B"
N.O.R.E.,24,exact_text,1.0,812d3015-2f4c-4fa7-bd7d-30ec4beb2c82,N.O.R.E.,N.O.R.E.,Hip-Hop
Bubba Sparxxx Featuring Ying Yang Twins & Mr. ColliPark,24,exact_text,1.0,28438dd9-6244-4627-aa42-f9749c4fde08,Bubba Sparxxx,Bubba Sparxxx,"Country, Hip-Hop"
O.A.R.,24,exact_text,1.0,16aae9fa-d8f7-4e2c-a907-44aee1ad67fc,O.A.R.,O.A.R.,Rock
Skrillex Featuring Sirah,24,exact_text,1.0,ae002c5d-aac6-490b-a39a-30aa9e2edf2b,Skrillex,Skrillex,"Electronic, Pop, Rock"
Tinashe Featuring ScHoolboy Q,24,exact_text,1.0,396a9525-0994-4542-b480-c4587feeb476,Tinashe,Tinashe,"Pop, R&B"
Gene Autry,24,exact_text,1.0,675b7627-6b5d-4a46-a728-785cb24a299e,Gene Autry,Gene Autry,Country
Duncan Laurence,24,exact_text,1.0,20faff08-d3b7-45ca-a8aa-a85f6bb9eb78,Duncan Laurence,Duncan Laurence,Pop
Addison Rae,24,exact_text,1.0,610b71d9-fa78-47d6-9073-083922e73840,Addison Rae,Addison Rae,Pop
Kalin Twins,23,exact_text,1.0,d385fd04-0656-4873-8490-0b469f1f0b4a,Kalin Twins,Kalin Twins,Pop
Dale Hawkins,23,exact_text,1.0,6517f833-742a-48a0-a30a-32980c442074,Dale Hawkins,Dale Hawkins,Rock
Carl Mann,23,exact_text,1.0,1630f57d-20af-4239-a3e3-709cf01840e2,Carl Mann,Carl Mann,"Country, Rock"
Mitchell Torok,23,exact_text,1.0,43c86bfe-e3d2-427d-9efe-628b02bddb6a,Mitchell Torok,Mitchell Torok,Country
Ketty Lester,23,exact_text,1.0,75a67f04-d582-44b3-980c-e77bfd2f6dfb,Ketty Lester,Ketty Lester,R&B
Buck Owens,23,exact_text,1.0,13cb0fb4-7f7f-4116-a282-905c675c39ef,Buck Owens,Buck Owens,Country
Nancy Sinatra & Lee Hazlewood,23,exact_text,1.0,c51c730d-40fa-41fd-bb2d-2027955db2e0,Nancy Sinatra & Lee Hazlewood,Nancy Sinatra & Lee Hazlewood,"Country, Pop, Rock"
The Vanilla Fudge,23,exact_normalized,1.0,96ad1836-0a6e-423f-a2af-0f4a64a325ca,Vanilla Fudge,Vanilla Fudge,Rock
Joe South and The Believers,23,exact_text,1.0,0254ae5f-2456-4fdf-9fab-24871f77ec34,Joe South & The Believers,Joe South & The Believers,"Country, Rock"
Sammi Smith,23,exact_text,1.0,0992bca3-a7ec-4cd6-9681-b37bbb680fc0,Sammi Smith,Sammi Smith,Country
Humble Pie,23,exact_text,1.0,696989bc-c9a8-4ba8-a99b-b8015dba577f,Humble Pie,Humble Pie,Rock
Rick Derringer,23,exact_text,1.0,9259284f-5f4e-4c77-ab33-faa5d8bed31b,Rick Derringer,Rick Derringer,"Pop, Rock"
Emmylou Harris,23,exact_text,1.0,35ef61ca-43db-4772-ba27-0489e9ebcb69,Emmylou Harris,Emmylou Harris,Country
Head East,23,exact_text,1.0,1f6fdb90-95a2-419e-9994-b406d562caac,Head East,Head East,Rock
Lee Ritenour,23,exact_text,1.0,0c361ea5-98c6-4947-900b-201833f2dd84,Lee Ritenour,Lee Ritenour,Jazz
Kajagoogoo,23,exact_text,1.0,7bc51021-6a84-4a04-ada3-0541615a97bc,Kajagoogoo,Kajagoogoo,"Pop, Rock"
Nena,23,exact_text,1.0,38bfaa7f-ee98-48cb-acd0-946d7aeecd76,Nena,Nena,"Pop, Rock"
Traveling Wilburys,23,exact_text,1.0,4387b544-e4d0-4f18-b74e-d4a5ba1582ab,Traveling Wilburys,Traveling Wilburys,Rock
Oleta Adams,23,exact_text,1.0,d3ffeb64-9d7b-4911-98e5-91ee26005ee9,Oleta Adams,Oleta Adams,R&B
EPMD,23,exact_text,1.0,4fa39dc8-c695-4e0e-ba04-92c63d99c9f9,EPMD,EPMD,Hip-Hop
Grand Puba,23,exact_text,1.0,fabe923b-4c57-4f77-b98a-198bf6ddc1b5,Grand Puba,Grand Puba,Hip-Hop
Bizarre Inc,23,exact_text,1.0,f72312f7-41ea-4a31-902d-1982eb3eca51,Bizarre Inc,Bizarre Inc,Electronic
Nuttin' Nyce,23,exact_text,1.0,34794f09-cb13-4164-b745-adc8bdd47232,Nuttin’ Nyce,Nuttin’ Nyce,"Hip-Hop, R&B"
Blind Melon,23,exact_text,1.0,38c5cdab-5d6d-43d1-85b0-dac41bde186e,Blind Melon,Blind Melon,Rock
Republica,23,exact_text,1.0,78b8347b-a1e2-4e36-a917-92d632a62c18,Republica,Republica,"Electronic, Pop, Rock"
B*Witched,23,exact_text,1.0,2e4c4409-4fdd-4654-a2cf-9a4247f307de,B*Witched,B*Witched,Pop
Robbie Williams,23,exact_text,1.0,db4624cf-0e44-481e-a9dc-2142b833ec2f,Robbie Williams,Robbie Williams,"Pop, Rock"
Crazy Town,23,exact_text,1.0,8996b655-fbad-4018-b430-1bd8fab43235,Crazy Town,Crazy Town,"Hip-Hop, Rock"
Josh Kelley,23,exact_text,1.0,4e5d156b-d8c1-4758-818a-f23f9abd887b,Josh Kelley,Josh Kelley,"Country, Pop, Rock"
Troye Sivan,23,exact_text,1.0,e5712ceb-c37a-4c49-a11c-ccf4e21852d4,Troye Sivan,Troye Sivan,"Electronic, Pop"
Kesha,23,exact_text,1.0,fab34286-b8e1-4879-bce3-194e1358fbd2,Kesha,Kesha,"Electronic, Hip-Hop, Pop"
Lil Tjay,23,exact_text,1.0,d44b92db-dd49-4636-abe8-7c381f90b7aa,Lil Tjay,Lil Tjay,"Hip-Hop, R&B"
Ella Fitzgerald,22,exact_text,1.0,54799c0e-eb45-4eea-996d-c4d71a63c499,Ella Fitzgerald,Ella Fitzgerald,"Jazz, Pop, R&B"
Hank Locklin,22,exact_text,1.0,c8d0d74b-80eb-4746-8cea-f5df78b4b90c,Hank Locklin,Hank Locklin,"Country, R&B"
Al Caiola And His Orchestra,22,exact_text,1.0,64c9d4d3-91d3-4f1f-8f21-6312715115fd,Al Caiola & His Orchestra,Al Caiola & His Orchestra,"Country, Jazz, Pop, Rock"
King Curtis And The Noble Knights,22,exact_text,1.0,03093d2a-00af-4adb-a442-da78a96cc170,King Curtis & The Noble Knights,King Curtis & The Noble Knights,"Jazz, R&B, Rock"
Barry McGuire,22,exact_text,1.0,43a5364c-7096-4f9b-ab63-b71d62af52bd,Barry McGuire,Barry McGuire,"Pop, Rock"
Small Faces,22,exact_text,1.0,7771a68c-ef6a-400f-978d-64050d45a54c,Small Faces,Small Faces,"Pop, R&B, Rock"
MFSB Featuring The Three Degrees,22,exact_text,1.0,f5e66486-4481-4ebf-b1f9-f87ebabf5897,MFSB,MFSB,R&B
Minnie Riperton,22,exact_text,1.0,e842abf7-8a63-4602-8879-75958c2884a1,Minnie Riperton,Minnie Riperton,"Jazz, Pop, R&B"
Grace Jones,22,exact_text,1.0,b1c124b3-cf60-41a6-8699-92728c8a3fe0,Grace Jones,Grace Jones,"Country, Electronic, R&B"
Steve Forbert,22,exact_text,1.0,47435d42-7f8d-4288-bdb2-985e3c7f194f,Steve Forbert,Steve Forbert,"Country, Pop"
LeRoux,22,exact_text,1.0,5a90e001-84e3-4169-a72f-7861f92fac6a,LeRoux,LeRoux,"Pop, Rock"
Aldo Nova,22,exact_text,1.0,e6bf38dd-d18f-477d-80e5-74b8bf8d98ef,Aldo Nova,Aldo Nova,Rock
Jan Hammer,22,exact_text,1.0,49afd610-0265-4ab1-9e13-f0cc98e33e1d,Jan Hammer,Jan Hammer,"Jazz, Pop"
Suzanne Vega,22,exact_text,1.0,cf119120-7df5-47d7-9dec-49f8837a4e40,Suzanne Vega,Suzanne Vega,"Country, Pop, Rock"
Ivan Neville,22,exact_text,1.0,5ddbb875-2458-403f-9f7e-1d472d2f8c4b,Ivan Neville,Ivan Neville,"Electronic, R&B, Rock"
Grayson Hugh,22,exact_text,1.0,c878d72d-cccb-4cdf-9626-3e41ee284894,Grayson Hugh,Grayson Hugh,R&B
Biz Markie,22,exact_text,1.0,48b48175-5ffd-49a2-88e2-ca84118544ca,Biz Markie,Biz Markie,Hip-Hop
Saigon Kick,22,exact_text,1.0,4d4965c5-1717-468c-a99b-932eac623eba,Saigon Kick,Saigon Kick,Rock
Joan Osborne,22,exact_text,1.0,746916c9-fd36-44e6-823d-03185e596f58,Joan Osborne,Joan Osborne,"Country, Jazz, R&B, Rock"
Christion,22,exact_text,1.0,499a5893-6f45-4a5b-8627-9c2bcfe69ec5,Christión,Christión,R&B
Twista,22,exact_text,1.0,0bc858a1-3573-4216-9423-c96dd8c72919,Twista,Twista,Hip-Hop
Chad Kroeger Featuring Josey Scott,22,exact_text,1.0,a59edb65-fae2-4344-b77a-5232516d4d7a,Chad Kroeger,Chad Kroeger,"Pop, Rock"
Avenged Sevenfold,22,exact_text,1.0,24e1b53c-3085-4581-8472-0b0088d2508c,Avenged Sevenfold,Avenged Sevenfold,Rock
Katharine McPhee,22,exact_text,1.0,7473425a-05ff-41d2-b375-9b213b8bbde8,Katharine McPhee,Katharine McPhee,"Pop, R&B"
Paula DeAnda Featuring The DEY,22,exact_text,1.0,a92f28a4-ee02-4d95-a685-b505a078faaf,Paula DeAnda,Paula DeAnda,"Electronic, Hip-Hop, Pop, R&B"
Kirko Bangz,22,exact_text,1.0,7e08b1ef-cc96-4b9c-a175-e64aa022bc1d,Kirko Bangz,Kirko Bangz,"Hip-Hop, R&B"
Passion Pit,22,exact_text,1.0,daeec599-bf5d-4428-994a-e76ba5f86e2f,Passion Pit,Passion Pit,"Electronic, Pop"
Pentatonix,22,exact_text,1.0,79c67eb5-3851-4b28-bfe0-3adfcd6f58d7,Pentatonix,Pentatonix,Pop
Jon Bellion,22,exact_text,1.0,2bd8101a-11c3-42d5-a9bd-6a3b26445f7e,Jon Bellion,Jon Bellion,"Hip-Hop, Pop, R&B, Rock"
Marshmello Featuring Khalid,22,exact_text,1.0,301b45a4-b8b9-410e-8344-4b4eaf96691a,Marshmello,Marshmello,"Electronic, Hip-Hop, Rock"
BRS Kash,22,exact_text,1.0,99177f6a-9fc2-49a9-a47a-e14b7fb01c83,BRS Kash,BRS Kash,Hip-Hop
Rauw Alejandro,22,exact_text,1.0,197b70c7-8910-4030-ad03-632d82aa40e3,Rauw Alejandro,Rauw Alejandro,"Electronic, Hip-Hop, Pop"
Quavo & TakeOff,22,exact_text,1.0,32b78c0f-d841-4fd9-9be6-833f9024b4b1,Quavo & Takeoff,Quavo & Takeoff,Hip-Hop
Burna Boy,22,exact_text,1.0,78a19169-ac75-4868-b504-7e2e073118e0,Burna Boy,Burna Boy,"Country, Pop, R&B"
Sheb Wooley,21,exact_text,1.0,42b26772-c5a8-4af5-9fbb-d63593a48a29,Sheb Wooley,Sheb Wooley,"Country, Pop, Rock"
Louis Prima And Keely Smith,21,exact_text,1.0,94a44b70-dfcf-44d7-a829-8cde96c0ea56,Louis Prima & Keely Smith,Louis Prima & Keely Smith,"Jazz, Pop"
Slim Harpo,21,exact_text,1.0,dcf7b2e3-d3aa-41e4-bba5-40515122f209,Slim Harpo,Slim Harpo,Jazz
Kenny Ball and his Jazzmen,21,exact_text,1.0,5e29e3e5-e0f0-495f-84ea-28a83b3e4c63,Kenny Ball & His Jazzmen,Kenny Ball & His Jazzmen,Jazz
Theola Kilgore,21,exact_text,1.0,954fb9fc-4b6c-4c53-9c40-c461bb8135ac,Theola Kilgore,Theola Kilgore,R&B
Kim Weston,21,exact_text,1.0,4189d03a-89a2-4a2e-874a-55f71fb4b3b6,Kim Weston,Kim Weston,R&B
Louis Armstrong,21,exact_text,1.0,eea8a864-fcda-4602-9569-38ab446decd6,Louis Armstrong,Louis Armstrong,"Jazz, Pop"
Los Bravos,21,exact_text,1.0,78357965-ea3e-409b-90e7-8c0dfb116288,Los Bravos,Los Bravos,"Pop, R&B, Rock"
The James Gang,21,exact_normalized,1.0,4167b497-1ae5-4502-a8e6-e1546ffbe514,James Gang,James Gang,Rock
Claudja Barry,21,exact_text,1.0,415ff50e-9f79-4868-9e54-1217e9ec752f,Claudja Barry,Claudja Barry,"Electronic, Pop, R&B"
Ace Frehley,21,exact_text,1.0,33d700ce-064f-44f6-ab9e-60f9eed0fca1,Ace Frehley,Ace Frehley,Rock
Deborah Allen,21,exact_text,1.0,c4a20639-20b1-43f8-8267-e9163f60cfee,Deborah Allen,Deborah Allen,"Country, Pop"
Alison Moyet,21,exact_text,1.0,79feb79b-8f0d-4306-b30a-e28bd88c9323,Alison Moyet,Alison Moyet,"Jazz, Pop, R&B, Rock"
Billy Vera & The Beaters,21,exact_text,1.0,112af184-678f-4787-9035-a6b17aeb0a3e,Billy Vera & The Beaters,Billy Vera & The Beaters,"Pop, R&B, Rock"
Faster Pussycat,21,exact_text,1.0,357ff05d-848a-44cf-b608-cb34b5701ae5,Faster Pussycat,Faster Pussycat,Rock
Concrete Blonde,21,exact_text,1.0,701fc524-b5f2-42f2-9db7-8198cdd6839c,Concrete Blonde,Concrete Blonde,Rock
Brand Nubian,21,exact_text,1.0,37da13d4-8bbc-41bb-9957-4d94de3d311e,Brand Nubian,Brand Nubian,Hip-Hop
Cam'Ron Featuring Juelz Santana,21,fuzzy,0.9231,ea6b7199-901d-4c0e-8242-6d7bc2bf62b7,Cam’ron,Cam’ron,Hip-Hop
Paulina Rubio,21,exact_text,1.0,5938c629-1d06-480b-9780-859b153af11e,Paulina Rubio,Paulina Rubio,"Electronic, Pop, Rock"
Field Mob Featuring Ciara,21,exact_text,1.0,70634dab-0220-4fce-b4b0-5ea37e7f0e12,Field Mob,Field Mob,Hip-Hop
OK Go,21,exact_text,1.0,e132d370-2a59-4437-8610-756df28a5a02,OK Go,OK Go,"Pop, Rock"
Orianthi,21,exact_text,1.0,15674cab-ca9c-4704-b15f-c601d2f4409b,Orianthi,Orianthi,"Pop, Rock"
Krewella,21,exact_text,1.0,d87475fa-76a1-4e12-962c-fc9941fdda72,Krewella,Krewella,"Electronic, Pop"
Zendaya,21,exact_text,1.0,5b946a83-b395-4016-b67f-c71690f9a866,Zendaya,Zendaya,"Pop, R&B"
KONGOS,21,exact_text,1.0,7bbd2f4c-b5b3-4ed1-92ce-53aef244f00d,Kongos,Kongos,Rock
DeJ Loaf,21,exact_text,1.0,7df31657-85eb-45cd-a651-f1cf94bc44b6,DeJ Loaf,DeJ Loaf,"Hip-Hop, R&B"
iLoveMemphis,21,exact_text,1.0,19329ae2-3ddc-4c51-8377-7c2a04c3fb6d,iLoveMemphis,iLoveMemphis,"Hip-Hop, Pop"
Maluma,21,exact_text,1.0,e8979f75-9110-4df8-ac70-898898d080d1,Maluma,Maluma,Hip-Hop
H.E.R.,21,exact_text,1.0,93998e01-ff53-4af7-ba2a-5674adcdf21e,H.E.R.,H.E.R.,R&B
Jung Kook,21,exact_text,1.0,23c8056b-ee13-4cfc-a772-2f5292e35bb5,Jung Kook,Jung Kook,"Electronic, Pop"
Tems,21,exact_text,1.0,5b2a8faa-ffee-4706-a1a8-58f109bc8ca2,Tems,Tems,R&B
Manuel Turizo,21,exact_text,1.0,30a57b7b-47c9-4234-86fd-9b8ff660e7cb,Manuel Turizo,Manuel Turizo,"Hip-Hop, Pop"
NewJeans,21,exact_text,1.0,49204a7a-ed85-407a-828f-6fd46f1d8126,NewJeans,NewJeans,"Pop, R&B"
Flo Milli,21,exact_text,1.0,21dab5d7-3bda-4f72-a054-6379729dcb62,Flo Milli,Flo Milli,Hip-Hop
Jordan Adetunji,21,exact_text,1.0,4587105d-7469-480a-9ed5-1513af9a91c9,Jordan Adetunji,Jordan Adetunji,Hip-Hop
Les Paul And Mary Ford,20,exact_text,1.0,7ee21fe4-f337-4a74-aebf-a69fc91809c5,Les Paul & Mary Ford,Les Paul & Mary Ford,"Country, Jazz, Rock"
Ferlin Husky,20,exact_text,1.0,c2348d06-40cc-4a29-953a-5fb753905844,Ferlin Husky,Ferlin Husky,Country
Ben Colder,20,exact_text,1.0,4a02cce7-df4b-474c-bd87-e957e082546b,Ben Colder,Ben Colder,"Country, Pop, Rock"
Darrell Banks,20,exact_text,1.0,0a19f429-888e-4de7-8478-04dca56caf2f,Darrell Banks,Darrell Banks,R&B
The Lemon Pipers,20,exact_text,1.0,fd86da6c-c2e2-4792-85c8-b68282da6271,The Lemon Pipers,The Lemon Pipers,Pop
Gary Glitter,20,exact_text,1.0,5e05d900-51e0-4dda-81e2-f4c0bd7ed5e6,Gary Glitter,Gary Glitter,"Pop, R&B, Rock"
Merle Haggard,20,exact_text,1.0,deb2448c-6fdf-4d31-921e-757630515dbd,Merle Haggard,Merle Haggard,Country
Herbie Hancock,20,exact_text,1.0,27613b78-1b9d-4ec3-9db5-fa0743465fdd,Herbie Hancock,Herbie Hancock,"Electronic, Jazz"
Molly Hatchet,20,exact_text,1.0,b69d82f9-ade6-4f45-88e5-953353aad2b3,Molly Hatchet,Molly Hatchet,Rock
Don Williams,20,exact_text,1.0,741bd697-e595-4e47-a97d-688b4b9e0df2,Don Williams,Don Williams,Country
Dwight Twilley,20,exact_text,1.0,07aaebd9-0c37-4a65-80c8-48ae7cc99337,Dwight Twilley,Dwight Twilley,"Pop, Rock"
Murray Head,20,exact_text,1.0,071ab0f1-ac3f-48f6-9ee6-11b72eb73e57,Murray Head,Murray Head,"Pop, Rock"
Chesney Hawkes,20,exact_text,1.0,4d74424b-627d-42dd-ab1b-85f16f10e027,Chesney Hawkes,Chesney Hawkes,"Pop, Rock"
Lidell Townsell,20,exact_text,1.0,0c380fce-55df-40a1-8084-e27b8f344017,Lidell Townsell,Lidell Townsell,"Electronic, R&B"
k.d. lang,20,exact_text,1.0,675c1c5e-5625-4a5e-97a2-b02aab5db2fc,k.d. lang,k.d. lang,"Country, Pop"
Trey Lorenz,20,exact_text,1.0,95c71d6b-2b4d-498f-bd0e-b26e83a2dcfb,Trey Lorenz,Trey Lorenz,"Hip-Hop, Pop, R&B"
Mista Grimm,20,exact_text,1.0,1df4db13-3370-4e3f-b1d5-a39ed4f274c0,Mista Grimm,Mista Grimm,Hip-Hop
Culture Beat,20,exact_text,1.0,97c30dea-ca61-4efe-be4c-3d56de7900db,Culture Beat,Culture Beat,Pop
Dwight Yoakam,20,exact_text,1.0,0fb711af-c7ba-4bdc-b0b6-b8495fc0a590,Dwight Yoakam,Dwight Yoakam,Country
Meat Puppets,20,exact_text,1.0,3df040ee-2b8b-446b-937a-3f86f4b2cabf,Meat Puppets,Meat Puppets,"Country, Rock"
Terror Fabulous Featuring Nadine Sutherland,20,exact_text,1.0,8105e078-9b6e-4552-ba71-d260edb1bf1c,Terror Fabulous,Terror Fabulous,Country
Mad Lion,20,exact_text,1.0,6413f945-5359-4297-b871-da996d2cbdf6,Mad Lion,Mad Lion,"Country, Hip-Hop"
Mazzy Star,20,exact_text,1.0,c48d4327-8122-4286-af66-05e1ee6ac4d8,Mazzy Star,Mazzy Star,"Pop, Rock"
Fu-Schnickens,20,fuzzy,0.96,22d8f80a-6e2d-41cf-be36-104f5192ffcf,Fu‐Schnickens,Fu‐Schnickens,Hip-Hop
Rednex,20,exact_text,1.0,64585ad9-a908-422f-b675-8ab7386d5164,Rednex,Rednex,"Country, Pop"
Raphael Saadiq,20,exact_text,1.0,a2eb319d-a45e-43c3-bb14-d0ffb577222c,Raphael Saadiq,Raphael Saadiq,"Hip-Hop, R&B"
Kut Klose,20,exact_text,1.0,d7b42481-1f7b-4c7f-86df-042049ebddf8,Kut Klose,Kut Klose,R&B
Matthew Sweet,20,exact_text,1.0,3fbcd2d3-3d78-470f-9e47-8f4d66da2474,Matthew Sweet,Matthew Sweet,"Pop, Rock"
Junior M.A.F.I.A.,20,exact_text,1.0,caeb2680-8d6c-4b7e-b70e-809b2c12e0bd,Junior M.A.F.I.A.,Junior M.A.F.I.A.,Hip-Hop
Selena,20,exact_text,1.0,03746227-c9f9-4b3b-b2c6-9b31f79564f7,Selena,Selena,"Country, Pop"
BoDeans,20,exact_text,1.0,84c38d3a-3400-4c28-b988-90558bb6fae0,BoDeans,BoDeans,Rock
Spacehog,20,exact_text,1.0,e9022873-c482-46a0-bb78-33c15fc65b3b,Spacehog,Spacehog,Rock
Gravity Kills,20,exact_text,1.0,b8ce9934-9ad5-4817-940c-44277703b0db,Gravity Kills,Gravity Kills,Rock
Delinquent Habits,20,exact_text,1.0,3391c453-9ff3-4b80-b756-f4cb2f2edbb8,Delinquent Habits,Delinquent Habits,Hip-Hop
Crucial Conflict,20,exact_text,1.0,f03b2ac8-8a92-4834-a7b4-682e1bfb2240,Crucial Conflict,Crucial Conflict,Hip-Hop
Amanda Marshall,20,exact_text,1.0,6f1f4bb7-5253-4524-b4db-6a0a7f3cb4c5,Amanda Marshall,Amanda Marshall,"Pop, R&B"
Leah Andreone,20,exact_text,1.0,094947fb-b21c-4ea3-8182-a8634ff3ec6f,Leah Andreone,Leah Andreone,Rock
White Town,20,exact_text,1.0,b9068fde-91c8-48bf-8655-8d74c24ef4c5,White Town,White Town,"Electronic, Pop, Rock"
Imani Coppola,20,exact_text,1.0,b1b47948-6b3a-427a-9951-1c3be8a2e4dc,Imani Coppola,Imani Coppola,R&B
Fiona Apple,20,exact_text,1.0,a9ee533f-8871-4f62-a6bb-91eb264abc90,Fiona Apple,Fiona Apple,"Jazz, Pop, Rock"
Gary Barlow,20,exact_text,1.0,c999fc02-ab9a-4f4c-a0e7-98ff8325ffb5,Gary Barlow,Gary Barlow,Pop
Loreena McKennitt,20,exact_text,1.0,c1e5344e-1bff-4727-9417-a4f55e41b5ff,Loreena McKennitt,Loreena McKennitt,"Country, Electronic"
New Radicals,20,exact_text,1.0,09a6ae88-7589-4ab2-b10c-dd50ebd526a0,New Radicals,New Radicals,"Pop, Rock"
Joey McIntyre,20,exact_text,1.0,47e4eef9-8ac8-4f25-9da5-d15414228718,Joey McIntyre,Joey McIntyre,"Jazz, Pop"
Jordan Knight,20,exact_text,1.0,3aa1d833-e4a6-48e0-9f32-47b661792aca,Jordan Knight,Jordan Knight,"Pop, R&B"
IMx,20,exact_text,1.0,ccb67731-a1ad-4bb1-a5f7-5a72fa5a5105,iMX,iMX,R&B
Kevon Edmonds,20,exact_text,1.0,10d716c8-d564-4db7-a2a0-12081c5124dd,Kevon Edmonds,Kevon Edmonds,R&B
Eiffel 65,20,exact_text,1.0,6ee7a715-e0c0-46d0-a215-2e17001699fc,Eiffel 65,Eiffel 65,Pop
Sammie,20,exact_text,1.0,3ee95be0-a86c-4354-938d-faff8aec4e2d,Sammie,Sammie,R&B
Westlife,20,exact_text,1.0,5f000e69-3cfd-4871-8f1b-faa7f0d4bcbc,Westlife,Westlife,Pop
Alice Deejay,20,exact_text,1.0,76bee0a6-10fc-416c-a8fd-d9c91ee9642c,Alice DeeJay,Alice DeeJay,Pop
Baha Men,20,exact_text,1.0,00f82af1-6537-4d4b-9e03-103fffe19999,Baha Men,Baha Men,"Electronic, Hip-Hop, Pop"
Yolanda Adams,20,exact_text,1.0,4fac8f5d-0e44-4efa-b518-7f8a8f02c162,Yolanda Adams,Yolanda Adams,R&B
Profyle,20,exact_text,1.0,bff8b4fc-38e4-447b-b231-873003c82d6a,Profyle,Profyle,R&B
Sarina Paris,20,exact_text,1.0,87fb1e5a-6ed4-4683-949c-f70fa5eba1d1,Sarina Paris,Sarina Paris,Pop
Azul Azul,20,exact_text,1.0,9f59a530-6d6e-4f73-801b-5439e1a33c92,Azul Azul,Azul Azul,Pop
Erick Sermon Featuring Marvin Gaye,20,exact_text,1.0,7fdb6168-64a8-4b5a-9a6a-e39803e4aec1,Erick Sermon,Erick Sermon,Hip-Hop
Dirty Vegas,20,exact_text,1.0,75df1c98-2075-494f-9612-b87513f0e50c,Dirty Vegas,Dirty Vegas,Electronic
Floetry,20,exact_text,1.0,bd74fb1e-9cc5-46d2-ac64-d44c358db201,Floetry,Floetry,"Hip-Hop, R&B"
Kimberley Locke,20,exact_text,1.0,45c70955-7e38-4a76-9a74-1a3d7f07d792,Kimberley Locke,Kimberley Locke,"Electronic, Pop, R&B"
Lloyd Banks,20,exact_text,1.0,8a6ccf62-b8fa-46d7-87df-f2dd14e6280d,Lloyd Banks,Lloyd Banks,Hip-Hop
Lil Scrappy,20,exact_text,1.0,77fafce8-a32f-4d42-bdce-266bbf913cee,Lil Scrappy,Lil Scrappy,Hip-Hop
Trina Featuring Kelly Rowland,20,exact_text,1.0,8a07d810-3d55-4426-a1f6-55f0a68f1dc6,Trina,Trina,Hip-Hop
Matisyahu,20,exact_text,1.0,e8993e9d-9313-4447-ad23-791459a3790d,Matisyahu,Matisyahu,"Country, Hip-Hop, Rock"
Teddy Geiger,20,exact_text,1.0,e54820fc-02c2-46be-ab4c-593dfd63dc44,Teddy Geiger,Teddy Geiger,"Pop, Rock"
Saving Jane,20,exact_text,1.0,31448e1e-baa0-4792-a6cd-c45b82ebb51f,Saving Jane,Saving Jane,Rock
Fort Minor Featuring Holly Brook,20,exact_text,1.0,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,Fort Minor,Rock
Jibbs,20,exact_text,1.0,4036bf23-2b69-4be9-a285-e89677ab49bb,Jibbs,Jibbs,Hip-Hop
Kat DeLuna Featuring Elephant Man,20,exact_text,1.0,ddd4c4bc-a4ae-4946-b59c-a86aea7fa4f0,Kat DeLuna,Kat DeLuna,"Country, Electronic, Hip-Hop, Pop, R&B"
Flobots,20,exact_text,1.0,7892c869-1e2b-4b38-8540-4caff7dd2b49,Flobots,Flobots,Rock
Miranda Cosgrove,20,exact_text,1.0,75285014-bdd1-4ca2-81c9-c6c642bfdec7,Miranda Cosgrove,Miranda Cosgrove,Pop
Dorrough,20,exact_text,1.0,ab55429e-23c7-4702-a84c-026df5758145,Dorrough,Dorrough,Hip-Hop
Tinie Tempah Featuring Eric Turner,20,exact_text,1.0,3cce3d37-d44f-46a2-b1e3-cd7247d5015c,Tinie Tempah,Tinie Tempah,"Electronic, Hip-Hop, Pop"
Alexandra Stan,20,exact_text,1.0,70e6fee5-36b1-4cdb-b573-2132f9566dad,Alexandra Stan,Alexandra Stan,Pop
Breathe Carolina,20,exact_text,1.0,0509d076-7e31-4f53-bad3-80ee246e23b7,Breathe Carolina,Breathe Carolina,"Electronic, Rock"
Outasight,20,exact_text,1.0,dc4b3fb1-8e03-4a81-96f9-e7f8a8e05be7,Outasight,Outasight,"Pop, R&B, Rock"
Grouplove,20,exact_text,1.0,d8e41375-bd8d-4e39-9da7-f0c171e97086,Grouplove,Grouplove,"Electronic, Pop, Rock"
Olly Murs Featuring Flo Rida,20,exact_text,1.0,0b108024-ccb5-468f-b2e9-77ed4f5615c6,Olly Murs,Olly Murs,"Country, Pop, R&B"
Baauer,20,exact_text,1.0,61a54a1e-3fa1-4ccc-bfc2-86c1a27e27de,Baauer,Baauer,"Electronic, Hip-Hop"
Ace Hood Featuring Future & Rick Ross,20,exact_text,1.0,986ee464-cf8a-4e59-a71f-74756102067f,Ace Hood,Ace Hood,Hip-Hop
Little Mix,20,exact_text,1.0,38f59974-2f4d-4bfa-b2e3-d2696de1b675,Little Mix,Little Mix,"Pop, R&B"
Danielle Bradbery,20,exact_text,1.0,efe7d853-d381-4887-be9b-dec26ff27705,Danielle Bradbery,Danielle Bradbery,Country
